"","work_year","job_category","salary_in_usd","experience_level","employment_type","work_setting","company_size","is_Data_Engineer","is_Data_Scientist","is_Data_Analyst","is_Machine_Learning_Engineer","is_Applied_Scientist","is_Research_Scientist","is_Analytics_Engineer","is_Data_Architect","is_residence_US"
"1",2023,"Data Engineering",95012,"Mid-level","Full-time","Hybrid","L",0,0,0,0,0,0,0,0,0
"2",2023,"Data Architecture and Modeling",186000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"3",2023,"Data Architecture and Modeling",81800,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"4",2023,"Data Science and Research",212000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"5",2023,"Data Science and Research",93300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"6",2023,"Data Science and Research",130000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"7",2023,"Data Science and Research",100000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"8",2023,"Machine Learning and AI",224400,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"9",2023,"Machine Learning and AI",138700,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"10",2023,"Data Engineering",210000,"Executive","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"11",2023,"Data Engineering",168000,"Executive","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"12",2023,"Machine Learning and AI",224400,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"13",2023,"Machine Learning and AI",138700,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"14",2023,"Data Science and Research",43064,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"15",2023,"Data Science and Research",36912,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"16",2023,"Data Analysis",95000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"17",2023,"Data Analysis",75000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"18",2023,"Data Science and Research",300000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"19",2023,"Data Science and Research",234000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"20",2023,"Leadership and Management",140000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"21",2023,"Leadership and Management",120000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"22",2023,"Machine Learning and AI",204500,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"23",2023,"Machine Learning and AI",142200,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"24",2023,"Data Analysis",155000,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"25",2023,"Data Analysis",110000,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"26",2023,"Machine Learning and AI",266500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"27",2023,"Machine Learning and AI",152000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"28",2023,"Data Science and Research",222200,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"29",2023,"Data Science and Research",136000,"Mid-level","Full-time","In-person","L",0,0,0,0,1,0,0,0,1
"30",2023,"Machine Learning and AI",273400,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"31",2023,"Machine Learning and AI",182200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"32",2023,"BI and Visualization",167500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"33",2023,"BI and Visualization",106500,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"34",2023,"Data Engineering",185900,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"35",2023,"Data Engineering",129300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"36",2023,"BI and Visualization",185000,"Mid-level","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"37",2023,"BI and Visualization",79600,"Mid-level","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"38",2023,"Data Engineering",122000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"39",2023,"Data Engineering",94500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"40",2023,"Data Engineering",247300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"41",2023,"Data Engineering",139700,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"42",2023,"Data Analysis",176000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"43",2023,"Data Analysis",100000,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"44",2023,"Machine Learning and AI",204500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"45",2023,"Machine Learning and AI",142200,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"46",2023,"Data Science and Research",247600,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"47",2023,"Data Science and Research",127300,"Senior","Full-time","In-person","L",0,0,0,0,0,1,0,0,1
"48",2023,"Data Science and Research",223400,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"49",2023,"Data Science and Research",186200,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"50",2023,"Data Engineering",167500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"51",2023,"Data Engineering",106500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"52",2023,"Data Science and Research",185900,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"53",2023,"Data Science and Research",129300,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"54",2023,"Data Science and Research",72000,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"55",2023,"Data Science and Research",64000,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"56",2023,"Leadership and Management",179820,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"57",2023,"Leadership and Management",143860,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"58",2023,"Data Science and Research",283050,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"59",2023,"Data Science and Research",188700,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"60",2023,"Data Engineering",133000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"61",2023,"Data Engineering",58400,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"62",2023,"Data Science and Research",141298,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"63",2023,"Data Science and Research",115607,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"64",2023,"Data Analysis",100000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"65",2023,"Data Analysis",75000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"66",2023,"Machine Learning and AI",266500,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"67",2023,"Machine Learning and AI",144400,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"68",2023,"Data Engineering",71363,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"69",2023,"Data Engineering",55368,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"70",2023,"Data Science and Research",287500,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"71",2023,"Data Science and Research",156000,"Senior","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"72",2023,"Data Analysis",90000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"73",2023,"Data Analysis",70000,"Mid-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"74",2023,"Data Engineering",199000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"75",2023,"Data Engineering",162000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"76",2023,"Data Engineering",170884,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"77",2023,"Data Engineering",113923,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"78",2023,"Data Engineering",184000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"79",2023,"Data Engineering",123000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"80",2023,"Data Science and Research",235750,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"81",2023,"Data Science and Research",174250,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"82",2023,"Data Science and Research",165000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,1,0,0,1
"83",2023,"Data Science and Research",118800,"Mid-level","Full-time","Remote","M",0,0,0,0,0,1,0,0,1
"84",2023,"Data Engineering",225000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"85",2023,"Data Engineering",150000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"86",2023,"Machine Learning and AI",213900,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"87",2023,"Machine Learning and AI",116800,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"88",2023,"Data Science and Research",220000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"89",2023,"Data Science and Research",150000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"90",2023,"Data Science and Research",150000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"91",2023,"Data Science and Research",100000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"92",2023,"Machine Learning and AI",247500,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"93",2023,"Machine Learning and AI",172200,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"94",2023,"Data Engineering",155000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"95",2023,"Data Engineering",120000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"96",2023,"Data Engineering",226700,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"97",2023,"Data Engineering",133300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"98",2023,"Data Engineering",184000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"99",2023,"Data Engineering",123000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"100",2023,"Data Science and Research",130000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"101",2023,"Data Science and Research",117000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"102",2023,"Data Science and Research",160000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"103",2023,"Data Science and Research",140000,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"104",2023,"Data Science and Research",166000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"105",2023,"Data Science and Research",73000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"106",2023,"Data Science and Research",185900,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"107",2023,"Data Science and Research",129300,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"108",2023,"Data Engineering",130000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"109",2023,"Data Engineering",104000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"110",2023,"Data Engineering",143000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"111",2023,"Data Engineering",116000,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"112",2023,"Data Science and Research",165000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,1,0,0,1
"113",2023,"Data Science and Research",118800,"Mid-level","Full-time","Remote","M",0,0,0,0,0,1,0,0,1
"114",2023,"Data Science and Research",220000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"115",2023,"Data Science and Research",180000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,1,0,0,1
"116",2023,"Data Engineering",184000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"117",2023,"Data Engineering",123000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"118",2023,"Data Engineering",215000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"119",2023,"Data Engineering",200000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"120",2023,"Data Science and Research",253000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"121",2023,"Data Science and Research",131000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"122",2023,"Machine Learning and AI",220000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"123",2023,"Machine Learning and AI",176000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"124",2023,"Data Quality and Operations",49216,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"125",2023,"Data Quality and Operations",36912,"Entry-level","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"126",2023,"Data Science and Research",210000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"127",2023,"Data Science and Research",147000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"128",2023,"Leadership and Management",186000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"129",2023,"Leadership and Management",161000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"130",2023,"Machine Learning and AI",205000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"131",2023,"Machine Learning and AI",152000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"132",2023,"Data Engineering",220000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"133",2023,"Data Engineering",190000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"134",2023,"Machine Learning and AI",205000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"135",2023,"Machine Learning and AI",152000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"136",2023,"Data Analysis",137000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"137",2023,"Data Analysis",110000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"138",2023,"Data Science and Research",172000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"139",2023,"Data Science and Research",146000,"Senior","Full-time","Remote","M",0,1,0,0,0,0,0,0,1
"140",2023,"Data Engineering",148000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"141",2023,"Data Engineering",99000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"142",2023,"Data Science and Research",150000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"143",2023,"Data Science and Research",130000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"144",2023,"Data Analysis",105000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"145",2023,"Data Engineering",99000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"146",2023,"Data Engineering",52500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"147",2023,"Machine Learning and AI",180514,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"148",2023,"Machine Learning and AI",108308,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,1
"149",2023,"Machine Learning and AI",210000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"150",2023,"Machine Learning and AI",147000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"151",2023,"Data Engineering",290300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"152",2023,"Data Engineering",196685,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"153",2023,"Machine Learning and AI",220000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"154",2023,"Machine Learning and AI",176000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"155",2023,"Machine Learning and AI",175000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"156",2023,"Machine Learning and AI",130000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"157",2023,"Data Architecture and Modeling",185000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"158",2023,"Data Architecture and Modeling",150000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,0,1,1
"159",2023,"Data Engineering",145000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"160",2023,"Data Engineering",115000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"161",2023,"Machine Learning and AI",133000,"Entry-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"162",2023,"Machine Learning and AI",58300,"Entry-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"163",2023,"Leadership and Management",115000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"164",2023,"Leadership and Management",95000,"Senior","Full-time","In-person","M",0,0,0,0,0,0,1,0,1
"165",2023,"Data Engineering",110244,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"166",2023,"Data Engineering",39372,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"167",2023,"Data Science and Research",43187,"Entry-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"168",2023,"Data Science and Research",31310,"Entry-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"169",2023,"Data Analysis",92280,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"170",2023,"Data Analysis",67672,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"171",2023,"Data Analysis",92280,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"172",2023,"Data Analysis",67672,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"173",2023,"Data Science and Research",75577,"Senior","Full-time","Hybrid","L",0,1,0,0,0,0,0,0,0
"174",2023,"Machine Learning and AI",303387,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"175",2023,"Machine Learning and AI",100017,"Senior","Full-time","Remote","M",0,0,0,0,0,0,0,0,0
"176",2023,"Data Engineering",230300,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"177",2023,"Data Engineering",140000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"178",2023,"Data Engineering",124935,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"179",2023,"Data Engineering",76050,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,0
"180",2023,"Data Science and Research",224800,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"181",2023,"Data Science and Research",131100,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"182",2023,"Data Science and Research",258000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"183",2023,"Data Science and Research",171000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"184",2023,"Data Engineering",196000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"185",2023,"Data Engineering",121000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"186",2023,"Data Engineering",195800,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"187",2023,"Data Engineering",171500,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"188",2023,"Data Architecture and Modeling",166000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"189",2023,"Data Architecture and Modeling",73100,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"190",2023,"Data Science and Research",220000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"191",2023,"Data Science and Research",160000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"192",2023,"Data Science and Research",85000,"Entry-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"193",2023,"Data Science and Research",65000,"Entry-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"194",2023,"Machine Learning and AI",220000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"195",2023,"Machine Learning and AI",100000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"196",2023,"Data Science and Research",185000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"197",2023,"Data Science and Research",152000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"198",2023,"Machine Learning and AI",220000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"199",2023,"Machine Learning and AI",100000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"200",2023,"Data Science and Research",48585,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"201",2023,"Data Science and Research",38868,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,0
"202",2023,"Machine Learning and AI",220000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"203",2023,"Machine Learning and AI",100000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"204",2023,"Machine Learning and AI",220000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"205",2023,"Machine Learning and AI",100000,"Mid-level","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"206",2023,"Data Science and Research",220000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"207",2023,"Data Science and Research",100000,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,1
"208",2023,"Data Analysis",110000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,0
"209",2023,"Data Analysis",80000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,0
"210",2023,"Data Analysis",36912,"Senior","Full-time","Remote","S",0,0,1,0,0,0,0,0,0
"211",2023,"Data Science and Research",150200,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"212",2023,"Data Science and Research",71000,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"213",2023,"Data Engineering",167200,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"214",2023,"Data Engineering",121000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"215",2023,"Data Engineering",133000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"216",2023,"Data Engineering",58400,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"217",2023,"Data Science and Research",135000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"218",2023,"Data Science and Research",110000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"219",2023,"Leadership and Management",104584,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,0
"220",2023,"Leadership and Management",73824,"Mid-level","Full-time","In-person","M",0,0,0,0,0,0,0,0,0
"221",2023,"Data Science and Research",187415,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"222",2023,"Data Science and Research",114080,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"223",2023,"Data Science and Research",187415,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"224",2023,"Data Science and Research",114080,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"225",2023,"Data Engineering",166000,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"226",2023,"Data Engineering",73100,"Mid-level","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"227",2023,"Machine Learning and AI",306400,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"228",2023,"Machine Learning and AI",168700,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,0
"229",2023,"Data Science and Research",187415,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"230",2023,"Data Science and Research",114080,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"231",2023,"Data Analysis",32974,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"232",2023,"Data Analysis",32974,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,0
"233",2023,"Data Analysis",165000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"234",2023,"Data Analysis",140000,"Senior","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"235",2023,"Leadership and Management",150000,"Mid-level","Full-time","Remote","M",0,0,0,0,0,0,1,0,1
"236",2023,"Data Analysis",167000,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"237",2023,"Data Analysis",121000,"Mid-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"238",2023,"BI and Visualization",185000,"Mid-level","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"239",2023,"BI and Visualization",79600,"Mid-level","Full-time","In-person","L",0,0,0,0,0,0,0,0,1
"240",2023,"Data Science and Research",190200,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"241",2023,"Data Science and Research",95100,"Senior","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"242",2023,"Data Analysis",133000,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"243",2023,"Data Analysis",58400,"Entry-level","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"244",2023,"Data Engineering",90000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"245",2023,"Data Engineering",70000,"Mid-level","Full-time","Remote","M",1,0,0,0,0,0,0,0,1
"246",2023,"Data Science and Research",166000,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"247",2023,"Data Science and Research",73100,"Mid-level","Full-time","In-person","M",0,1,0,0,0,0,0,0,1
"248",2023,"Data Engineering",135000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"249",2023,"Data Engineering",100000,"Senior","Full-time","In-person","M",1,0,0,0,0,0,0,0,1
"250",2023,"Data Engineering",180514,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"251",2023,"Data Engineering",108308,"Senior","Full-time","Remote","M",1,0,0,0,0,0,0,0,0
"252",2023,"Machine Learning and AI",294000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"253",2023,"Machine Learning and AI",192000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"254",2023,"Machine Learning and AI",266000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"255",2023,"Machine Learning and AI",167000,"Senior","Full-time","In-person","M",0,0,0,1,0,0,0,0,1
"256",2023,"Machine Learning and AI",200000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"257",2023,"Machine Learning and AI",150000,"Senior","Full-time","Remote","M",0,0,0,1,0,0,0,0,1
"258",2023,"Data Analysis",163800,"Entry-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"259",2023,"Data Analysis",88200,"Entry-level","Full-time","Remote","M",0,0,1,0,0,0,0,0,1
"260",2023,"Data Analysis",180400,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
"261",2023,"Data Analysis",138800,"Senior","Full-time","In-person","M",0,0,1,0,0,0,0,0,1
